Level,RequiredExp
8445,7760675
8446,7762053
8447,7763432
8448,7764810
8449,7766189
8450,7767568
8451,7768947
8452,7770326
8453,7771705
8454,7773084
8455,7774463
8456,7775843
8457,7777222
8458,7778601
8459,7779981
8460,7781361
8461,7782740
8462,7784120
8463,7785500
8464,7786880
8465,7788260
8466,7789640
8467,7791020
8468,7792401
8469,7793781
8470,7795161
8471,7796542
8472,7797923
8473,7799303
8474,7800684
8475,7802065
8476,7803446
8477,7804827
8478,7806208
8479,7807589
8480,7808970
8481,7810352
8482,7811733
8483,7813115
8484,7814496
8485,7815878
8486,7817260
8487,7818642
8488,7820023
8489,7821405
8490,7822788
8491,7824170
8492,7825552
8493,7826934
8494,7828317
8495,7829699
8496,7831082
8497,7832464
8498,7833847
8499,7835230
8500,7836613
8501,7837996
8502,7839379
8503,7840762
8504,7842145
8505,7843528
8506,7844912
8507,7846295
8508,7847679
8509,7849062
8510,7850446
8511,7851830
8512,7853214
8513,7854598
8514,7855982
8515,7857366
8516,7858750
8517,7860134
8518,7861519
8519,7862903
8520,7864288
8521,7865672
8522,7867057
8523,7868442
8524,7869827
8525,7871211
8526,7872596
8527,7873982
8528,7875367
8529,7876752
8530,7878137
8531,7879523
8532,7880908
8533,7882294
8534,7883679
8535,7885065
8536,7886451
8537,7887837
8538,7889223
8539,7890609
8540,7891995
8541,7893381
8542,7894768
8543,7896154
8544,7897540
8545,7898927
8546,7900314
8547,7901700
8548,7903087
8549,7904474
8550,7905861
8551,7907248
8552,7908635
8553,7910022
8554,7911410
8555,7912797
8556,7914184
8557,7915572
8558,7916959
8559,7918347
8560,7919735
8561,7921123
8562,7922511
8563,7923899
8564,7925287
8565,7926675
8566,7928063
8567,7929452
8568,7930840
8569,7932228
8570,7933617
8571,7935006
8572,7936394
8573,7937783
8574,7939172
8575,7940561
8576,7941950
8577,7943339
8578,7944729
8579,7946118
8580,7947507
8581,7948897
8582,7950286
8583,7951676
8584,7953066
8585,7954455
8586,7955845
8587,7957235
8588,7958625
8589,7960015
8590,7961406
8591,7962796
8592,7964186
8593,7965577
8594,7966967
8595,7968358
8596,7969748
8597,7971139
8598,7972530
8599,7973921
8600,7975312
8601,7976703
8602,7978094
8603,7979485
8604,7980877
8605,7982268
8606,7983660
8607,7985051
8608,7986443
8609,7987835
8610,7989226
8611,7990618
8612,7992010
8613,7993402
8614,7994794
8615,7996187
8616,7997579
8617,7998971
8618,8000364
8619,8001756
8620,8003149
8621,8004542
8622,8005934
8623,8007327
8624,8008720
8625,8010113
8626,8011506
8627,8012900
8628,8014293
8629,8015686
8630,8017080
8631,8018473
8632,8019867
8633,8021260
8634,8022654
8635,8024048
8636,8025442
8637,8026836
8638,8028230
8639,8029624
8640,8031018
8641,8032413
8642,8033807
8643,8035201
8644,8036596
8645,8037991
8646,8039385
8647,8040780
8648,8042175
8649,8043570
8650,8044965
8651,8046360
8652,8047755
8653,8049151
8654,8050546
8655,8051941
8656,8053337
8657,8054733
8658,8056128
8659,8057524
8660,8058920
8661,8060316
8662,8061712
8663,8063108
8664,8064504
8665,8065900
8666,8067297
8667,8068693
8668,8070090
8669,8071486
8670,8072883
8671,8074280
8672,8075676
8673,8077073
8674,8078470
8675,8079867
8676,8081264
8677,8082662
8678,8084059
8679,8085456
8680,8086854
8681,8088251
8682,8089649
8683,8091047
8684,8092444
8685,8093842
8686,8095240
8687,8096638
8688,8098036
8689,8099434
8690,8100833
8691,8102231
8692,8103629
8693,8105028
8694,8106427
8695,8107825
8696,8109224
8697,8110623
8698,8112022
8699,8113421
8700,8114820
8701,8116219
8702,8117618
8703,8119017
8704,8120417
8705,8121816
8706,8123216
8707,8124615
8708,8126015
8709,8127415
8710,8128815
8711,8130215
8712,8131615
8713,8133015
8714,8134415
8715,8135815
8716,8137216
8717,8138616
8718,8140017
8719,8141417
8720,8142818
8721,8144219
8722,8145620
8723,8147020
8724,8148421
8725,8149823
8726,8151224
8727,8152625
8728,8154026
8729,8155428
8730,8156829
8731,8158231
8732,8159632
8733,8161034
8734,8162436
8735,8163838
8736,8165240
8737,8166642
8738,8168044
8739,8169446
8740,8170848
8741,8172251
8742,8173653
8743,8175056
8744,8176458
8745,8177861
8746,8179264
8747,8180667
8748,8182069
8749,8183472
8750,8184876
8751,8186279
8752,8187682
8753,8189085
8754,8190489
8755,8191892
8756,8193296
8757,8194699
8758,8196103
8759,8197507
8760,8198911
8761,8200315
8762,8201719
8763,8203123
8764,8204527
8765,8205931
8766,8207336
8767,8208740
8768,8210145
8769,8211549
8770,8212954
8771,8214359
8772,8215764
8773,8217169
8774,8218574
8775,8219979
8776,8221384
8777,8222789
8778,8224194
8779,8225600
8780,8227005
8781,8228411
8782,8229816
8783,8231222
8784,8232628
8785,8234034
8786,8235440
8787,8236846
8788,8238252
8789,8239658
8790,8241064
8791,8242471
8792,8243877
8793,8245284
8794,8246690
8795,8248097
8796,8249504
8797,8250911
8798,8252318
8799,8253725
8800,8255132
8801,8256539
8802,8257946
8803,8259353
8804,8260761
8805,8262168
8806,8263576
8807,8264984
8808,8266391
8809,8267799
8810,8269207
8811,8270615
8812,8272023
8813,8273431
8814,8274839
8815,8276248
8816,8277656
8817,8279064
8818,8280473
8819,8281882
8820,8283290
8821,8284699
8822,8286108
8823,8287517
8824,8288926
8825,8290335
8826,8291744
8827,8293153
8828,8294563
8829,8295972
8830,8297381
8831,8298791
8832,8300201
8833,8301610
8834,8303020
8835,8304430
8836,8305840
8837,8307250
8838,8308660
8839,8310070
8840,8311481
8841,8312891
8842,8314301
8843,8315712
8844,8317123
8845,8318533
8846,8319944
8847,8321355
8848,8322766
8849,8324177
8850,8325588
8851,8326999
8852,8328410
8853,8329822
8854,8331233
8855,8332644
8856,8334056
8857,8335468
8858,8336879
8859,8338291
8860,8339703
8861,8341115
8862,8342527
8863,8343939
8864,8345351
8865,8346764
8866,8348176
8867,8349588
8868,8351001
8869,8352413
8870,8353826
8871,8355239
8872,8356652
8873,8358065
8874,8359478
8875,8360891
8876,8362304
8877,8363717
8878,8365130
8879,8366544
8880,8367957
8881,8369371
8882,8370784
8883,8372198
8884,8373612
8885,8375026
8886,8376440
8887,8377854
8888,8379268
8889,8380682
8890,8382096
8891,8383511
8892,8384925
8893,8386339
8894,8387754
8895,8389169
8896,8390583
8897,8391998
8898,8393413
8899,8394828
8900,8396243
8901,8397658
8902,8399074
8903,8400489
8904,8401904
8905,8403320
8906,8404735
8907,8406151
8908,8407567
8909,8408982
8910,8410398
8911,8411814
8912,8413230
8913,8414646
8914,8416062
8915,8417479
8916,8418895
8917,8420311
8918,8421728
8919,8423144
8920,8424561
8921,8425978
8922,8427395
8923,8428811
8924,8430228
8925,8431645
8926,8433063
8927,8434480
8928,8435897
8929,8437314
8930,8438732
8931,8440149
8932,8441567
8933,8442985
8934,8444402
8935,8445820
8936,8447238
8937,8448656
8938,8450074
8939,8451492
8940,8452911
8941,8454329
8942,8455747
8943,8457166
8944,8458584
8945,8460003
8946,8461422
8947,8462841
8948,8464259
8949,8465678
8950,8467097
8951,8468516
8952,8469936
8953,8471355
8954,8472774
8955,8474194
8956,8475613
8957,8477033
8958,8478452
8959,8479872
8960,8481292
8961,8482712
8962,8484132
8963,8485552
8964,8486972
8965,8488392
8966,8489813
8967,8491233
8968,8492653
8969,8494074
8970,8495495
8971,8496915
8972,8498336
8973,8499757
8974,8501178
8975,8502599
8976,8504020
8977,8505441
8978,8506862
8979,8508284
8980,8509705
8981,8511126
8982,8512548
8983,8513970
8984,8515391
8985,8516813
8986,8518235
8987,8519657
8988,8521079
8989,8522501
8990,8523923
8991,8525346
8992,8526768
8993,8528190
8994,8529613
8995,8531036
8996,8532458
8997,8533881
8998,8535304
8999,8536727
9000,8538150
9001,8539573
9002,8540996
9003,8542419
9004,8543842
9005,8545266
9006,8546689
9007,8548113
9008,8549536
9009,8550960
9010,8552384
9011,8553808
9012,8555232
9013,8556656
9014,8558080
9015,8559504
9016,8560928
9017,8562353
9018,8563777
9019,8565201
9020,8566626
9021,8568051
9022,8569475
9023,8570900
9024,8572325
9025,8573750
9026,8575175
9027,8576600
9028,8578025
9029,8579451
9030,8580876
9031,8582301
9032,8583727
9033,8585153
9034,8586578
9035,8588004
9036,8589430
9037,8590856
9038,8592282
9039,8593708
9040,8595134
9041,8596560
9042,8597986
9043,8599413
9044,8600839
9045,8602266
9046,8603692
9047,8605119
9048,8606546
9049,8607973
9050,8609400
9051,8610827
9052,8612254
9053,8613681
9054,8615108
9055,8616536
9056,8617963
9057,8619390
9058,8620818
9059,8622246
9060,8623673
9061,8625101
9062,8626529
9063,8627957
9064,8629385
9065,8630813
9066,8632241
9067,8633670
9068,8635098
9069,8636526
9070,8637955
9071,8639383
9072,8640812
9073,8642241
9074,8643670
9075,8645099
9076,8646528
9077,8647957
9078,8649386
9079,8650815
9080,8652244
9081,8653674
9082,8655103
9083,8656533
9084,8657962
9085,8659392
9086,8660822
9087,8662252
9088,8663681
9089,8665111
9090,8666542
9091,8667972
9092,8669402
9093,8670832
9094,8672263
9095,8673693
9096,8675124
9097,8676554
9098,8677985
9099,8679416
9100,8680847
9101,8682278
9102,8683709
9103,8685140
9104,8686571
9105,8688002
9106,8689434
9107,8690865
9108,8692297
9109,8693728
9110,8695160
9111,8696591
9112,8698023
9113,8699455
9114,8700887
9115,8702319
9116,8703751
9117,8705184
9118,8706616
9119,8708048
9120,8709481
9121,8710913
9122,8712346
9123,8713778
9124,8715211
9125,8716644
9126,8718077
9127,8719510
9128,8720943
9129,8722376
9130,8723809
9131,8725243
9132,8726676
9133,8728110
9134,8729543
9135,8730977
9136,8732410
9137,8733844
9138,8735278
9139,8736712
9140,8738146
9141,8739580
9142,8741014
9143,8742448
9144,8743883
9145,8745317
9146,8746752
9147,8748186
9148,8749621
9149,8751056
9150,8752490
9151,8753925
9152,8755360
9153,8756795
9154,8758230
9155,8759666
9156,8761101
9157,8762536
9158,8763972
9159,8765407
9160,8766843
9161,8768278
9162,8769714
9163,8771150
9164,8772586
9165,8774022
9166,8775458
9167,8776894
9168,8778330
9169,8779766
9170,8781203
9171,8782639
9172,8784076
9173,8785512
9174,8786949
9175,8788386
9176,8789823
9177,8791259
9178,8792696
9179,8794134
9180,8795571
9181,8797008
9182,8798445
9183,8799883
9184,8801320
9185,8802758
9186,8804195
9187,8805633
9188,8807071
9189,8808508
9190,8809946
9191,8811384
9192,8812823
9193,8814261
9194,8815699
9195,8817137
9196,8818576
9197,8820014
9198,8821453
9199,8822891
9200,8824330
9201,8825769
9202,8827208
9203,8828647
9204,8830086
9205,8831525
9206,8832964
9207,8834403
9208,8835843
9209,8837282
9210,8838721
9211,8840161
9212,8841601
9213,8843040
9214,8844480
9215,8845920
9216,8847360
9217,8848800
9218,8850240
9219,8851680
9220,8853121
9221,8854561
9222,8856001
9223,8857442
9224,8858882
9225,8860323
9226,8861764
9227,8863205
9228,8864646
9229,8866087
9230,8867528
9231,8868969
9232,8870410
9233,8871851
9234,8873293
9235,8874734
9236,8876176
9237,8877617
9238,8879059
9239,8880501
9240,8881942
9241,8883384
9242,8884826
9243,8886268
9244,8887711
9245,8889153
9246,8890595
9247,8892038
9248,8893480
9249,8894923
9250,8896365
9251,8897808
9252,8899251
9253,8900693
9254,8902136
9255,8903579
9256,8905022
9257,8906466
9258,8907909
9259,8909352
9260,8910796
9261,8912239
9262,8913683
9263,8915126
9264,8916570
9265,8918014
9266,8919458
9267,8920902
9268,8922346
9269,8923790
9270,8925234
9271,8926678
9272,8928122
9273,8929567
9274,8931011
9275,8932456
9276,8933900
9277,8935345
9278,8936790
9279,8938235
9280,8939680
9281,8941125
9282,8942570
9283,8944015
9284,8945460
9285,8946906
9286,8948351
9287,8949797
9288,8951242
9289,8952688
9290,8954134
9291,8955579
9292,8957025
9293,8958471
9294,8959917
9295,8961363
9296,8962810
9297,8964256
9298,8965702
9299,8967149
9300,8968595
9301,8970042
9302,8971488
9303,8972935
9304,8974382
9305,8975829
9306,8977276
9307,8978723
9308,8980170
9309,8981617
9310,8983065
9311,8984512
9312,8985959
9313,8987407
9314,8988854
9315,8990302
9316,8991750
9317,8993198
9318,8994646
9319,8996094
9320,8997542
9321,8998990
9322,9000438
9323,9001886
9324,9003335
9325,9004783
9326,9006232
9327,9007680
9328,9009129
9329,9010578
9330,9012027
9331,9013476
9332,9014925
9333,9016374
9334,9017823
9335,9019272
9336,9020721
9337,9022171
9338,9023620
9339,9025070
9340,9026519
9341,9027969
9342,9029419
9343,9030869
9344,9032319
9345,9033769
9346,9035219
9347,9036669
9348,9038119
9349,9039569
9350,9041020
9351,9042470
9352,9043921
9353,9045371
9354,9046822
9355,9048273
9356,9049724
9357,9051175
9358,9052626
9359,9054077
9360,9055528
9361,9056979
9362,9058430
9363,9059882
9364,9061333
9365,9062785
9366,9064237
9367,9065688
9368,9067140
9369,9068592
9370,9070044
9371,9071496
9372,9072948
9373,9074400
9374,9075852
9375,9077305
9376,9078757
9377,9080210
9378,9081662
9379,9083115
9380,9084568
9381,9086020
9382,9087473
9383,9088926
9384,9090379
9385,9091832
9386,9093285
9387,9094739
9388,9096192
9389,9097645
9390,9099099
9391,9100553
9392,9102006
9393,9103460
9394,9104914
9395,9106368
9396,9107822
9397,9109276
9398,9110730
9399,9112184
9400,9113638
9401,9115092
9402,9116547
9403,9118001
9404,9119456
9405,9120911
9406,9122365
9407,9123820
9408,9125275
9409,9126730
9410,9128185
9411,9129640
9412,9131095
9413,9132551
9414,9134006
9415,9135461
9416,9136917
9417,9138372
9418,9139828
9419,9141284
9420,9142740
9421,9144196
9422,9145652
9423,9147108
9424,9148564
9425,9150020
9426,9151476
9427,9152933
9428,9154389
9429,9155845
9430,9157302
9431,9158759
9432,9160215
9433,9161672
9434,9163129
9435,9164586
9436,9166043
9437,9167500
9438,9168957
9439,9170415
9440,9171872
9441,9173330
9442,9174787
9443,9176245
9444,9177702
9445,9179160
9446,9180618
9447,9182076
9448,9183534
9449,9184992
9450,9186450
9451,9187908
9452,9189366
9453,9190825
9454,9192283
9455,9193742
9456,9195200
9457,9196659
9458,9198118
9459,9199577
9460,9201035
9461,9202494
9462,9203953
9463,9205413
9464,9206872
9465,9208331
9466,9209790
9467,9211250
9468,9212709
9469,9214169
9470,9215629
9471,9217088
9472,9218548
9473,9220008
9474,9221468
9475,9222928
9476,9224388
9477,9225849
9478,9227309
9479,9228769
9480,9230230
9481,9231690
9482,9233151
9483,9234611
9484,9236072
9485,9237533
9486,9238994
9487,9240455
9488,9241916
9489,9243377
9490,9244838
9491,9246300
9492,9247761
9493,9249222
9494,9250684
9495,9252145
9496,9253607
9497,9255069
9498,9256531
9499,9257993
9500,9259455
9501,9260917
9502,9262379
9503,9263841
9504,9265303
9505,9266766
9506,9268228
9507,9269691
9508,9271153
9509,9272616
9510,9274079
9511,9275541
9512,9277004
9513,9278467
9514,9279930
9515,9281394
9516,9282857
9517,9284320
9518,9285783
9519,9287247
9520,9288710
9521,9290174
9522,9291638
9523,9293101
9524,9294565
9525,9296029
9526,9297493
9527,9298957
9528,9300421
9529,9301886
9530,9303350
9531,9304814
9532,9306279
9533,9307743
9534,9309208
9535,9310672
9536,9312137
9537,9313602
9538,9315067
9539,9316532
9540,9317997
9541,9319462
9542,9320927
9543,9322393
9544,9323858
9545,9325323
9546,9326789
9547,9328254
9548,9329720
9549,9331186
9550,9332652
9551,9334118
9552,9335584
9553,9337050
9554,9338516
9555,9339982
9556,9341448
9557,9342915
9558,9344381
9559,9345848
9560,9347314
9561,9348781
9562,9350248
9563,9351714
9564,9353181
9565,9354648
9566,9356115
9567,9357582
9568,9359050
9569,9360517
9570,9361984
9571,9363452
9572,9364919
9573,9366387
9574,9367854
9575,9369322
9576,9370790
9577,9372258
9578,9373726
9579,9375194
9580,9376662
9581,9378130
9582,9379599
9583,9381067
9584,9382535
9585,9384004
9586,9385472
9587,9386941
9588,9388410
9589,9389879
9590,9391348
9591,9392816
9592,9394286
9593,9395755
9594,9397224
9595,9398693
9596,9400162
9597,9401632
9598,9403101
9599,9404571
9600,9406041
9601,9407510
9602,9408980
9603,9410450
9604,9411920
9605,9413390
9606,9414860
9607,9416330
9608,9417801
9609,9419271
9610,9420741
9611,9422212
9612,9423682
9613,9425153
9614,9426624
9615,9428095
9616,9429566
9617,9431036
9618,9432507
9619,9433979
9620,9435450
9621,9436921
9622,9438392
9623,9439864
9624,9441335
9625,9442807
9626,9444279
9627,9445750
9628,9447222
9629,9448694
9630,9450166
9631,9451638
9632,9453110
9633,9454582
9634,9456054
9635,9457527
9636,9458999
9637,9460472
9638,9461944
9639,9463417
9640,9464890
9641,9466362
9642,9467835
9643,9469308
9644,9470781
9645,9472254
9646,9473727
9647,9475201
9648,9476674
9649,9478147
9650,9479621
9651,9481094
9652,9482568
9653,9484042
9654,9485516
9655,9486989
9656,9488463
9657,9489937
9658,9491411
9659,9492886
9660,9494360
9661,9495834
9662,9497309
9663,9498783
9664,9500258
9665,9501732
9666,9503207
9667,9504682
9668,9506157
9669,9507631
9670,9509106
9671,9510582
9672,9512057
9673,9513532
9674,9515007
9675,9516483
9676,9517958
9677,9519434
9678,9520909
9679,9522385
9680,9523861
9681,9525337
9682,9526812
9683,9528288
9684,9529765
9685,9531241
9686,9532717
9687,9534193
9688,9535670
9689,9537146
9690,9538623
9691,9540099
9692,9541576
9693,9543053
9694,9544529
9695,9546006
9696,9547483
9697,9548960
9698,9550438
9699,9551915
9700,9553392
9701,9554869
9702,9556347
9703,9557824
9704,9559302
9705,9560780
9706,9562257
9707,9563735
9708,9565213
9709,9566691
9710,9568169
9711,9569647
9712,9571125
9713,9572604
9714,9574082
9715,9575561
9716,9577039
9717,9578518
9718,9579996
9719,9581475
9720,9582954
9721,9584433
9722,9585912
9723,9587391
9724,9588870
9725,9590349
9726,9591828
9727,9593308
9728,9594787
9729,9596267
9730,9597746
9731,9599226
9732,9600706
9733,9602185
9734,9603665
9735,9605145
9736,9606625
9737,9608105
9738,9609586
9739,9611066
9740,9612546
9741,9614027
9742,9615507
9743,9616988
9744,9618468
9745,9619949
9746,9621430
9747,9622911
9748,9624391
9749,9625873
9750,9627354
9751,9628835
9752,9630316
9753,9631797
9754,9633279
9755,9634760
9756,9636242
9757,9637723
9758,9639205
9759,9640687
9760,9642169
9761,9643651
9762,9645133
9763,9646615
9764,9648097
9765,9649579
9766,9651061
9767,9652544
9768,9654026
9769,9655509
9770,9656991
9771,9658474
9772,9659957
9773,9661440
9774,9662923
9775,9664406
9776,9665889
9777,9667372
9778,9668855
9779,9670338
9780,9671822
9781,9673305
9782,9674789
9783,9676272
9784,9677756
9785,9679240
9786,9680724
9787,9682207
9788,9683691
9789,9685175
9790,9686660
9791,9688144
9792,9689628
9793,9691112
9794,9692597
9795,9694081
9796,9695566
9797,9697051
9798,9698535
9799,9700020
9800,9701505
9801,9702990
9802,9704475
9803,9705960
9804,9707445
9805,9708931
9806,9710416
9807,9711901
9808,9713387
9809,9714872
9810,9716358
9811,9717844
9812,9719330
9813,9720815
9814,9722301
9815,9723787
9816,9725274
9817,9726760
9818,9728246
9819,9729732
9820,9731219
9821,9732705
9822,9734192
9823,9735678
9824,9737165
9825,9738652
9826,9740139
9827,9741626
9828,9743113
9829,9744600
9830,9746087
9831,9747574
9832,9749061
9833,9750549
9834,9752036
9835,9753524
9836,9755011
9837,9756499
9838,9757987
9839,9759475
9840,9760963
9841,9762451
9842,9763939
9843,9765427
9844,9766915
9845,9768403
9846,9769892
9847,9771380
9848,9772869
9849,9774357
9850,9775846
9851,9777335
9852,9778823
9853,9780312
9854,9781801
9855,9783290
9856,9784779
9857,9786269
9858,9787758
9859,9789247
9860,9790737
9861,9792226
9862,9793716
9863,9795205
9864,9796695
9865,9798185
9866,9799675
9867,9801165
9868,9802655
9869,9804145
9870,9805635
9871,9807125
9872,9808616
9873,9810106
9874,9811597
9875,9813087
9876,9814578
9877,9816069
9878,9817559
9879,9819050
9880,9820541
9881,9822032
9882,9823523
9883,9825014
9884,9826506
9885,9827997
9886,9829488
9887,9830980
9888,9832471
9889,9833963
9890,9835455
9891,9836946
9892,9838438
9893,9839930
9894,9841422
9895,9842914
9896,9844406
9897,9845899
9898,9847391
9899,9848883
9900,9850376
9901,9851868
9902,9853361
9903,9854853
9904,9856346
9905,9857839
9906,9859332
9907,9860825
9908,9862318
9909,9863811
9910,9865304
9911,9866797
9912,9868291
9913,9869784
9914,9871278
9915,9872771
9916,9874265
9917,9875759
9918,9877252
9919,9878746
9920,9880240
9921,9881734
9922,9883228
9923,9884723
9924,9886217
9925,9887711
9926,9889206
9927,9890700
9928,9892195
9929,9893689
9930,9895184
9931,9896679
9932,9898174
9933,9899669
9934,9901164
9935,9902659
9936,9904154
9937,9905649
9938,9907144
9939,9908640
9940,9910135
9941,9911631
9942,9913126
9943,9914622
9944,9916118
9945,9917614
9946,9919109
9947,9920605
9948,9922101
9949,9923598
9950,9925094
9951,9926590
9952,9928086
9953,9929583
9954,9931079
9955,9932576
9956,9934073
9957,9935569
9958,9937066
9959,9938563
9960,9940060
9961,9941557
9962,9943054
9963,9944551
9964,9946049
9965,9947546
9966,9949043
9967,9950541
9968,9952038
9969,9953536
9970,9955034
9971,9956532
9972,9958029
9973,9959527
9974,9961025
9975,9962523
9976,9964022
9977,9965520
9978,9967018
9979,9968517
9980,9970015
9981,9971514
9982,9973012
9983,9974511
9984,9976010
9985,9977508
9986,9979007
9987,9980506
9988,9982005
9989,9983505
9990,9985004
9991,9986503
9992,9988002
9993,9989502
9994,9991001
9995,9992501
9996,9994001
9997,9995500
9998,9997000
9999,9998500
10000,10000000
