StageId,StageType,BGM,EnemyIds,HPRate,AtkRate,DefRate,RewardRate,InitCount,AddCount,BossEnemyId,RewardType,BossRewardAmount,BossStatRate
576,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,29.75,29.75,29.75,29.75,40,20,Skeleton_Shield,SkillGem,100,297.5
577,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,29.8,29.8,29.8,29.8,40,20,Skeleton_Knight,Diamond,1000,298
578,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,29.85,29.85,29.85,29.85,40,20,Skeleton_Archer,EnhanceStone,100,298.5
579,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,29.9,29.9,29.9,29.9,40,20,Skeleton_Warrior,SkillGem,100,299
580,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,29.95,29.95,29.95,29.95,40,20,Skeleton_Shield,Diamond,1000,299.5
581,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,30,30,30,30,40,20,Skeleton_Knight,EnhanceStone,100,300
582,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,30.05,30.05,30.05,30.05,40,20,Skeleton_Archer,SkillGem,100,300.5
583,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,30.1,30.1,30.1,30.1,40,20,Skeleton_Warrior,Diamond,1000,301
584,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,30.15,30.15,30.15,30.15,40,20,Skeleton_Shield,EnhanceStone,100,301.5
585,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,30.2,30.2,30.2,30.2,40,20,Skeleton_Knight,SkillGem,100,302
586,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,30.25,30.25,30.25,30.25,40,20,Skeleton_Archer,Diamond,1000,302.5
587,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,30.3,30.3,30.3,30.3,40,20,Skeleton_Warrior,EnhanceStone,100,303
588,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,30.35,30.35,30.35,30.35,40,20,Skeleton_Shield,SkillGem,100,303.5
589,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,30.4,30.4,30.4,30.4,40,20,Skeleton_Knight,Diamond,1000,304
590,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,30.45,30.45,30.45,30.45,40,20,Skeleton_Archer,EnhanceStone,100,304.5
591,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,30.5,30.5,30.5,30.5,40,20,Skeleton_Warrior,SkillGem,100,305
592,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,30.55,30.55,30.55,30.55,40,20,Skeleton_Shield,Diamond,1000,305.5
593,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,30.6,30.6,30.6,30.6,40,20,Skeleton_Knight,EnhanceStone,100,306
594,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,30.65,30.65,30.65,30.65,40,20,Skeleton_Archer,SkillGem,100,306.5
595,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,30.7,30.7,30.7,30.7,40,20,Skeleton_Warrior,Diamond,1000,307
596,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,30.75,30.75,30.75,30.75,40,20,Skeleton_Shield,EnhanceStone,100,307.5
597,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,30.8,30.8,30.8,30.8,40,20,Skeleton_Knight,SkillGem,100,308
598,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,30.85,30.85,30.85,30.85,40,20,Skeleton_Archer,Diamond,1000,308.5
599,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,30.9,30.9,30.9,30.9,40,20,Skeleton_Warrior,EnhanceStone,100,309
600,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,30.95,30.95,30.95,30.95,40,20,Skeleton_Shield,SkillGem,100,309.5
601,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,31,31,31,31,40,20,Skeleton_Knight,Diamond,1000,310
602,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,31.05,31.05,31.05,31.05,40,20,Skeleton_Archer,EnhanceStone,100,310.5
603,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,31.1,31.1,31.1,31.1,40,20,Skeleton_Warrior,SkillGem,100,311
604,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,31.15,31.15,31.15,31.15,40,20,Skeleton_Shield,Diamond,1000,311.5
605,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,31.2,31.2,31.2,31.2,40,20,Skeleton_Knight,EnhanceStone,100,312
606,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,31.25,31.25,31.25,31.25,40,20,Skeleton_Archer,SkillGem,100,312.5
607,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,31.3,31.3,31.3,31.3,40,20,Skeleton_Warrior,Diamond,1000,313
608,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,31.35,31.35,31.35,31.35,40,20,Skeleton_Shield,EnhanceStone,100,313.5
609,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,31.4,31.4,31.4,31.4,40,20,Skeleton_Knight,SkillGem,100,314
610,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,31.45,31.45,31.45,31.45,40,20,Skeleton_Archer,Diamond,1000,314.5
611,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,31.5,31.5,31.5,31.5,40,20,Skeleton_Warrior,EnhanceStone,100,315
612,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,31.55,31.55,31.55,31.55,40,20,Skeleton_Shield,SkillGem,100,315.5
613,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,31.6,31.6,31.6,31.6,40,20,Skeleton_Knight,Diamond,1000,316
614,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,31.65,31.65,31.65,31.65,40,20,Skeleton_Archer,EnhanceStone,100,316.5
615,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,31.7,31.7,31.7,31.7,40,20,Skeleton_Warrior,SkillGem,100,317
616,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,31.75,31.75,31.75,31.75,40,20,Skeleton_Shield,Diamond,1000,317.5
617,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,31.8,31.8,31.8,31.8,40,20,Skeleton_Knight,EnhanceStone,100,318
618,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,31.85,31.85,31.85,31.85,40,20,Skeleton_Archer,SkillGem,100,318.5
619,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,31.9,31.9,31.9,31.9,40,20,Skeleton_Warrior,Diamond,1000,319
620,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,31.95,31.95,31.95,31.95,40,20,Skeleton_Shield,EnhanceStone,100,319.5
621,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,32,32,32,32,40,20,Skeleton_Knight,SkillGem,100,320
622,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,32.05,32.05,32.05,32.05,40,20,Skeleton_Archer,Diamond,1000,320.5
623,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,32.1,32.1,32.1,32.1,40,20,Skeleton_Warrior,EnhanceStone,100,321
624,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,32.15,32.15,32.15,32.15,40,20,Skeleton_Shield,SkillGem,100,321.5
625,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,32.2,32.2,32.2,32.2,40,20,Skeleton_Knight,Diamond,1000,322
626,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,32.25,32.25,32.25,32.25,40,20,Skeleton_Archer,EnhanceStone,100,322.5
627,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,32.3,32.3,32.3,32.3,40,20,Skeleton_Warrior,SkillGem,100,323
628,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,32.35,32.35,32.35,32.35,40,20,Skeleton_Shield,Diamond,1000,323.5
629,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,32.4,32.4,32.4,32.4,40,20,Skeleton_Knight,EnhanceStone,100,324
630,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,32.45,32.45,32.45,32.45,40,20,Skeleton_Archer,SkillGem,100,324.5
631,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,32.5,32.5,32.5,32.5,40,20,Skeleton_Warrior,Diamond,1000,325
632,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,32.55,32.55,32.55,32.55,40,20,Skeleton_Shield,EnhanceStone,100,325.5
633,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,32.6,32.6,32.6,32.6,40,20,Skeleton_Knight,SkillGem,100,326
634,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,32.65,32.65,32.65,32.65,40,20,Skeleton_Archer,Diamond,1000,326.5
635,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,32.7,32.7,32.7,32.7,40,20,Skeleton_Warrior,EnhanceStone,100,327
636,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,32.75,32.75,32.75,32.75,40,20,Skeleton_Shield,SkillGem,100,327.5
637,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,32.8,32.8,32.8,32.8,40,20,Skeleton_Knight,Diamond,1000,328
638,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,32.85,32.85,32.85,32.85,40,20,Skeleton_Archer,EnhanceStone,100,328.5
639,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,32.9,32.9,32.9,32.9,40,20,Skeleton_Warrior,SkillGem,100,329
640,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,32.95,32.95,32.95,32.95,40,20,Skeleton_Shield,Diamond,1000,329.5
641,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,33,33,33,33,40,20,Skeleton_Knight,EnhanceStone,100,330
642,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,33.05,33.05,33.05,33.05,40,20,Skeleton_Archer,SkillGem,100,330.5
643,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,33.1,33.1,33.1,33.1,40,20,Skeleton_Warrior,Diamond,1000,331
644,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,33.15,33.15,33.15,33.15,40,20,Skeleton_Shield,EnhanceStone,100,331.5
645,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,33.2,33.2,33.2,33.2,40,20,Skeleton_Knight,SkillGem,100,332
646,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,33.25,33.25,33.25,33.25,40,20,Skeleton_Archer,Diamond,1000,332.5
647,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,33.3,33.3,33.3,33.3,40,20,Skeleton_Warrior,EnhanceStone,100,333
648,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,33.35,33.35,33.35,33.35,40,20,Skeleton_Shield,SkillGem,100,333.5
649,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,33.4,33.4,33.4,33.4,40,20,Skeleton_Knight,Diamond,1000,334
650,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,33.45,33.45,33.45,33.45,40,20,Skeleton_Archer,EnhanceStone,100,334.5
651,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,33.5,33.5,33.5,33.5,40,20,Skeleton_Warrior,SkillGem,100,335
652,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,33.55,33.55,33.55,33.55,40,20,Skeleton_Shield,Diamond,1000,335.5
653,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,33.6,33.6,33.6,33.6,40,20,Skeleton_Knight,EnhanceStone,100,336
654,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,33.65,33.65,33.65,33.65,40,20,Skeleton_Archer,SkillGem,100,336.5
655,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,33.7,33.7,33.7,33.7,40,20,Skeleton_Warrior,Diamond,1000,337
656,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,33.75,33.75,33.75,33.75,40,20,Skeleton_Shield,EnhanceStone,100,337.5
657,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,33.8,33.8,33.8,33.8,40,20,Skeleton_Knight,SkillGem,100,338
658,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,33.85,33.85,33.85,33.85,40,20,Skeleton_Archer,Diamond,1000,338.5
659,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,33.9,33.9,33.9,33.9,40,20,Skeleton_Warrior,EnhanceStone,100,339
660,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,33.95,33.95,33.95,33.95,40,20,Skeleton_Shield,SkillGem,100,339.5
661,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,34,34,34,34,40,20,Skeleton_Knight,Diamond,1000,340
662,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,34.05,34.05,34.05,34.05,40,20,Skeleton_Archer,EnhanceStone,100,340.5
663,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,34.1,34.1,34.1,34.1,40,20,Skeleton_Warrior,SkillGem,100,341
664,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,34.15,34.15,34.15,34.15,40,20,Skeleton_Shield,Diamond,1000,341.5
665,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,34.2,34.2,34.2,34.2,40,20,Skeleton_Knight,EnhanceStone,100,342
666,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,34.25,34.25,34.25,34.25,40,20,Skeleton_Archer,SkillGem,100,342.5
667,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,34.3,34.3,34.3,34.3,40,20,Skeleton_Warrior,Diamond,1000,343
668,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,34.35,34.35,34.35,34.35,40,20,Skeleton_Shield,EnhanceStone,100,343.5
669,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,34.4,34.4,34.4,34.4,40,20,Skeleton_Knight,SkillGem,100,344
670,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,34.45,34.45,34.45,34.45,40,20,Skeleton_Archer,Diamond,1000,344.5
671,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,34.5,34.5,34.5,34.5,40,20,Skeleton_Warrior,EnhanceStone,100,345
672,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,34.55,34.55,34.55,34.55,40,20,Skeleton_Shield,SkillGem,100,345.5
673,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,34.6,34.6,34.6,34.6,40,20,Skeleton_Knight,Diamond,1000,346
674,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,34.65,34.65,34.65,34.65,40,20,Skeleton_Archer,EnhanceStone,100,346.5
675,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,34.7,34.7,34.7,34.7,40,20,Skeleton_Warrior,SkillGem,100,347
676,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,34.75,34.75,34.75,34.75,40,20,Skeleton_Shield,Diamond,1000,347.5
677,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,34.8,34.8,34.8,34.8,40,20,Skeleton_Knight,EnhanceStone,100,348
678,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,34.85,34.85,34.85,34.85,40,20,Skeleton_Archer,SkillGem,100,348.5
679,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,34.9,34.9,34.9,34.9,40,20,Skeleton_Warrior,Diamond,1000,349
680,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,34.95,34.95,34.95,34.95,40,20,Skeleton_Shield,EnhanceStone,100,349.5
681,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,35,35,35,35,40,20,Skeleton_Knight,SkillGem,100,350
682,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,35.05,35.05,35.05,35.05,40,20,Skeleton_Archer,Diamond,1000,350.5
683,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,35.1,35.1,35.1,35.1,40,20,Skeleton_Warrior,EnhanceStone,100,351
684,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,35.15,35.15,35.15,35.15,40,20,Skeleton_Shield,SkillGem,100,351.5
685,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,35.2,35.2,35.2,35.2,40,20,Skeleton_Knight,Diamond,1000,352
686,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,35.25,35.25,35.25,35.25,40,20,Skeleton_Archer,EnhanceStone,100,352.5
687,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,35.3,35.3,35.3,35.3,40,20,Skeleton_Warrior,SkillGem,100,353
688,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,35.35,35.35,35.35,35.35,40,20,Skeleton_Shield,Diamond,1000,353.5
689,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,35.4,35.4,35.4,35.4,40,20,Skeleton_Knight,EnhanceStone,100,354
690,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,35.45,35.45,35.45,35.45,40,20,Skeleton_Archer,SkillGem,100,354.5
691,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,35.5,35.5,35.5,35.5,40,20,Skeleton_Warrior,Diamond,1000,355
692,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,35.55,35.55,35.55,35.55,40,20,Skeleton_Shield,EnhanceStone,100,355.5
693,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,35.6,35.6,35.6,35.6,40,20,Skeleton_Knight,SkillGem,100,356
694,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,35.65,35.65,35.65,35.65,40,20,Skeleton_Archer,Diamond,1000,356.5
695,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,35.7,35.7,35.7,35.7,40,20,Skeleton_Warrior,EnhanceStone,100,357
696,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,35.75,35.75,35.75,35.75,40,20,Skeleton_Shield,SkillGem,100,357.5
697,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,35.8,35.8,35.8,35.8,40,20,Skeleton_Knight,Diamond,1000,358
698,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,35.85,35.85,35.85,35.85,40,20,Skeleton_Archer,EnhanceStone,100,358.5
699,Forest,BGM_Forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,35.9,35.9,35.9,35.9,40,20,Skeleton_Warrior,SkillGem,100,359
700,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,35.95,35.95,35.95,35.95,40,20,Skeleton_Shield,Diamond,1000,359.5
701,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,36,36,36,36,40,20,Skeleton_Knight,EnhanceStone,100,360
702,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,36.05,36.05,36.05,36.05,40,20,Skeleton_Archer,SkillGem,100,360.5
703,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,36.1,36.1,36.1,36.1,40,20,Skeleton_Warrior,Diamond,1000,361
704,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,36.15,36.15,36.15,36.15,40,20,Skeleton_Shield,EnhanceStone,100,361.5
705,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,36.2,36.2,36.2,36.2,40,20,Skeleton_Knight,SkillGem,100,362
706,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,36.25,36.25,36.25,36.25,40,20,Skeleton_Archer,Diamond,1000,362.5
707,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,36.3,36.3,36.3,36.3,40,20,Skeleton_Warrior,EnhanceStone,100,363
708,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,36.35,36.35,36.35,36.35,40,20,Skeleton_Shield,SkillGem,100,363.5
709,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,36.4,36.4,36.4,36.4,40,20,Skeleton_Knight,Diamond,1000,364
710,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,36.45,36.45,36.45,36.45,40,20,Skeleton_Archer,EnhanceStone,100,364.5
711,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,36.5,36.5,36.5,36.5,40,20,Skeleton_Warrior,SkillGem,100,365
712,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,36.55,36.55,36.55,36.55,40,20,Skeleton_Shield,Diamond,1000,365.5
713,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,36.6,36.6,36.6,36.6,40,20,Skeleton_Knight,EnhanceStone,100,366
714,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,36.65,36.65,36.65,36.65,40,20,Skeleton_Archer,SkillGem,100,366.5
715,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,36.7,36.7,36.7,36.7,40,20,Skeleton_Warrior,Diamond,1000,367
716,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,36.75,36.75,36.75,36.75,40,20,Skeleton_Shield,EnhanceStone,100,367.5
717,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,36.8,36.8,36.8,36.8,40,20,Skeleton_Knight,SkillGem,100,368
718,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,36.85,36.85,36.85,36.85,40,20,Skeleton_Archer,Diamond,1000,368.5
719,Cave,BGM_Cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,36.9,36.9,36.9,36.9,40,20,Skeleton_Warrior,EnhanceStone,100,369
